,S&P 500,NASDAQ,Dow Jones,FTSE 100,Nikkei 225,DAX
2015-11-30,2393.0392928294414,2579.3186287561007,1572.4023107613186,3005.1475398033144,2017.7416447857213,2594.903796671209
2015-12-01,2419.828976189897,2600.521738606826,1580.7814654351737,2993.318916933429,2009.5430457780735,2605.311889056465
2015-12-02,2406.35073678445,2591.559922997335,1602.4780049254368,3027.924044536062,2017.0532824720276,2583.4219557882475
2015-12-03,2397.379701081565,2564.1314423422973,1594.3707140828412,3029.3321323214677,2012.3031215738195,2591.975977959191
2015-12-04,2359.0857023503186,2554.4336990915162,1595.382231008445,3050.5218728079535,2012.7825567540833,2577.667360313265
2015-12-07,2342.5744235266807,2588.3838263542616,1596.0740762142943,3103.495993760222,2013.8444398373358,2572.382069219998
2015-12-08,2383.178988150609,2576.3916890214623,1599.117920040778,3113.9170578834405,2004.7367777410454,2600.596030273657
2015-12-09,2376.9325074022286,2587.485467619191,1607.3159519264275,3098.7628829443265,2022.5530547066155,2626.109893120172
2015-12-10,2371.0948400165507,2570.4415442545674,1593.7065040247505,3115.4807842797186,2014.3568329395964,2601.823363500984
2015-12-11,2380.3451152885473,2591.7834466355434,1605.1762886838803,3100.7776955716045,1995.5607026782932,2576.198220024959
2015-12-14,2343.6935417110053,2611.428549296092,1580.2090967477093,3087.3837565699146,2041.500663911025,2567.4725105088855
2015-12-15,2367.551363527104,2661.598933198904,1560.2482098943033,3042.699550149538,2041.3941480577644,2568.649189862164
2015-12-16,2399.2550251239386,2658.8606791843263,1594.7033272614,3073.09433556684,1989.7992012598595,2553.6170802464394
2015-12-17,2410.053755199818,2678.574677668215,1587.729207871935,3063.4690339572107,2016.214489410826,2582.0498948365057
2015-12-18,2451.6090448705827,2683.1540753319787,1600.46939763539,3071.280716966563,2042.9177442460016,2592.9018961384845
2015-12-21,2420.870031360961,2719.8830575379293,1628.8183840806007,3041.7055023960734,2053.7488271432358,2605.324144788095
2015-12-22,2467.2737973201424,2702.320056611739,1592.3108629569792,3057.189416549486,2068.222442749235,2574.23135276108
2015-12-23,2451.050692027108,2724.430847343652,1611.4099306076048,3036.1335914962383,2114.4048591964092,2606.164705658658
2015-12-24,2421.4761439787926,2721.12381017567,1623.0484417597522,3034.056999371783,2095.597460922973,2534.5771130020958
2015-12-25,2417.505482071305,2721.3748846748986,1650.8644460105547,3062.9181958264267,2099.928119930034,2557.577652522579
2015-12-28,2464.538589275814,2725.8724753773736,1632.572759227934,3089.390259268448,2142.8342556181333,2583.3536442481554
2015-12-29,2465.8737587621877,2734.754942606937,1657.4674045924064,3090.9839922863252,2191.159163469154,2574.0849894917587
2015-12-30,2444.6950046529128,2733.592354237176,1646.4336938206902,3038.6099391440966,2184.7527644877455,2608.7483296909872
2015-12-31,2414.8422051852635,2741.479586563344,1665.0152550738758,3131.7927818361773,2230.282304348284,2609.0279666921156
2016-01-01,2414.08869793436,2786.7697448534523,1665.6462009795137,3188.7843422541746,2249.831755542665,2612.5852991202682
2016-01-04,2367.715299895227,2816.294535421067,1679.7172800256126,3214.1890045771347,2285.136738132456,2623.3894357388876
2016-01-05,2338.6851554342334,2842.8596524074273,1681.7829872785003,3192.361655835666,2304.4217195846722,2708.929906526198
2016-01-06,2376.508109018509,2832.018893403641,1652.096238869544,3191.104327267048,2313.170522900254,2747.359884365246
2016-01-07,2409.7213794366107,2808.9396785899507,1601.7693929318239,3176.1342763844423,2365.99615212616,2768.663831620679
2016-01-08,2408.4197672890905,2837.863264654962,1606.3234256679611,3218.638989833703,2355.249493213309,2745.4511495198585
2016-01-11,2398.9986659056817,2864.838233433857,1603.2835577265882,3229.4856133441353,2401.8074610724616,2751.438457804206
2016-01-12,2402.1915765104745,2909.1645932587526,1610.8639708980058,3206.5698522840157,2453.0926193790224,2731.1179972957802
2016-01-13,2460.388849777556,2893.766284705802,1608.0050692904938,3193.8693370144497,2488.3613574434016,2755.6103364014284
2016-01-14,2472.1924308928765,2889.287324063295,1641.658145683771,3232.0666464018213,2488.4370048035053,2761.541401996229
2016-01-15,2496.53359556932,2844.080840113047,1646.671724581534,3286.2024043896804,2496.3824715381134,2732.554563618394
2016-01-18,2493.350338988888,2835.0502964313505,1640.5461508621227,3338.889496998366,2466.4294979128026,2736.8193995094057
2016-01-19,2496.73971602613,2865.4309947331053,1647.3118142714088,3366.6714653699214,2457.1177418978173,2715.62608799116
2016-01-20,2514.7734564004513,2854.2166574297353,1641.4878104231818,3360.695758173258,2474.215365264931,2721.7727742978195
2016-01-21,2519.8359909922706,2874.64419251064,1644.247925587466,3254.2861526425127,2440.77645895926,2700.4378756498522
2016-01-22,2473.922745833616,2871.3326345301075,1625.4677210000568,3266.4072050719005,2435.343117160969,2703.213705890329
2016-01-25,2507.4674440418316,2882.8021090867323,1626.553623701667,3268.8100394134817,2484.5423911860585,2725.5384832779996
2016-01-26,2493.9357165035285,2851.8922762083366,1620.0087643105783,3275.852972297515,2482.5823964982565,2726.149672422825
2016-01-27,2548.4750769318307,2856.4772910050783,1603.0444357869403,3280.093854362289,2510.118948534589,2717.5533932721164
2016-01-28,2567.9070530806307,2773.1969748105635,1635.9289946087881,3239.072462162527,2526.2376322080454,2725.1332466536537
2016-01-29,2571.674214318828,2770.114096201278,1619.4387294730377,3259.5802530224223,2520.377765523176,2746.196123758916
2016-02-01,2584.9219119267295,2727.0482028968795,1620.7792379146567,3282.6590005504722,2518.380699621703,2717.872642906076
2016-02-02,2584.079121772811,2762.005915276113,1608.9975629645282,3307.5491907464952,2524.4942966926587,2727.0196421341507
2016-02-03,2573.4725668138244,2785.5763847118105,1614.9993557623486,3341.3705993165936,2474.634334000225,2765.021090628038
2016-02-04,2580.7723134804205,2800.694439944767,1595.6463367073009,3364.0954929247355,2499.950588202611,2782.985771824266
2016-02-05,2605.5767705428852,2845.4254823529013,1610.2703031337696,3352.86296230459,2498.894479398395,2786.711884606895
2016-02-08,2595.4588976246846,2820.593373730939,1644.2851680082433,3353.043240582798,2525.3360529735014,2806.66338180253
2016-02-09,2581.289107994984,2872.031263501359,1631.7352022870193,3358.656791140527,2537.0660453323826,2821.5046859045
2016-02-10,2574.084222187205,2900.9974371962744,1652.8390508962575,3364.839017411643,2534.8793315393664,2844.9223304220413
2016-02-11,2600.557559204146,2896.35265423408,1647.7907198231544,3400.9997001093657,2541.8247501925284,2789.5178610718795
2016-02-12,2640.3219398252886,2931.460539541422,1673.8639138297933,3425.4933549935395,2548.8765864889265,2748.318494628426
2016-02-15,2651.902653477304,2901.275363196005,1711.7785213632442,3499.276407258586,2588.455187742827,2778.039501930581
2016-02-16,2669.3517549183066,2879.5783477703676,1709.0904315246655,3579.169754530328,2592.061542469661,2738.3521775495624
2016-02-17,2654.5913758989295,2864.2634168179225,1684.419323873609,3584.7673256266403,2601.520206483272,2751.449224674325
2016-02-18,2679.9047788276266,2851.312313017631,1701.6829432200468,3449.9858242310997,2570.6902712820097,2743.8763090236152
2016-02-19,2696.7513222127122,2823.378863023846,1706.8101972731822,3495.3089833829617,2571.4574742965447,2718.6518114274763
2016-02-22,2679.6763201941244,2860.08396572386,1716.688357967553,3479.1111028347423,2610.833398746549,2730.249808278163
2016-02-23,2633.8366296423847,2854.8836006715173,1712.1766220145655,3453.906503999903,2624.0402942371766,2737.841603591254
2016-02-24,2603.7194465631283,2867.1482697563533,1698.3525993168714,3442.8074748836393,2597.697188565077,2797.730268031326
2016-02-25,2588.30448989112,2853.0079347040314,1719.369965806766,3430.0871162909825,2574.4046349813407,2782.408652530196
2016-02-26,2620.3780294349326,2803.269484215024,1726.1962855553986,3453.737714463702,2557.303870626674,2824.627380256383
2016-02-29,2663.0944163835393,2813.006888057634,1702.6120326355492,3402.548682610878,2584.8443073034823,2836.7654926814453
2016-03-01,2653.4500136160127,2761.3913808526763,1715.6241235397226,3368.511181101822,2609.501347809211,2820.2085904886835
2016-03-02,2644.6808299080967,2761.6343547476595,1725.2934087263186,3382.678855046462,2521.383136367491,2844.9327802078583
2016-03-03,2653.649488530429,2725.9866965275864,1721.0181085785057,3406.372545514504,2521.285102274072,2863.2324146141827
2016-03-04,2656.030020912738,2782.2738882179033,1750.2302326986248,3430.867872814567,2526.963022694008,2866.479453423141
2016-03-07,2682.817635130971,2809.7902166913764,1740.769383589083,3406.5288861270315,2504.611549576563,2876.3378405330777
2016-03-08,2670.8656396649208,2814.9445038934587,1739.1800610776268,3375.8503970762736,2496.777412617718,2861.4010026933083
2016-03-09,2698.2925143506704,2852.7057045421852,1753.9004105613906,3361.3718143112874,2531.950674645549,2839.996599523398
2016-03-10,2693.9370280467374,2830.782445332538,1756.6114382893206,3372.050259368288,2544.2724536737214,2863.7744876407023
2016-03-11,2719.040288144956,2848.371442330551,1733.6603437791298,3424.767056281997,2533.542888272007,2859.5913359877627
2016-03-14,2713.7894579720073,2856.282438872692,1738.1977918183695,3357.315923630722,2530.77166705035,2859.529686055075
2016-03-15,2699.267714026151,2866.0510764948394,1732.3504151352026,3352.523572440237,2526.9783465476494,2869.761278436166
2016-03-16,2752.9928640262874,2904.7541170290074,1748.548563582507,3310.4616084489935,2536.0754116951234,2879.614055514723
2016-03-17,2784.468551148098,2928.2997972073463,1752.5582897592508,3258.3501883406047,2501.797015130837,2840.7039210715207
2016-03-18,2736.745813580321,2939.043097271029,1755.5842991637437,3292.403577731728,2486.9963704439506,2879.462679811665
2016-03-21,2726.6591573506325,2892.7038574442,1738.5544025433253,3312.9097938158206,2514.6917135710305,2885.2040921532575
2016-03-22,2761.647283297246,2867.196498739723,1735.9159446940816,3330.3919270724905,2514.8349813007676,2881.6151998387954
2016-03-23,2730.7625804960153,2865.923693978914,1754.115601073762,3363.6739594072014,2495.430733866374,2896.2873175886943
2016-03-24,2753.9480585571187,2870.845682571551,1741.8689460174492,3350.1738713573914,2477.20683708851,2905.408062531506
2016-03-25,2774.478111837542,2840.6506247377433,1742.6679555077665,3338.307003471597,2497.006275414587,2929.972814934189
2016-03-28,2757.257627255133,2911.38704427817,1727.716313962657,3413.893032863682,2486.0360923685885,2948.0347940376514
2016-03-29,2759.1795678766457,2957.821218892124,1708.6195060855473,3408.1560122966785,2500.6894159436533,2971.512001671069
2016-03-30,2703.6801403359946,2977.95479222367,1708.5120674252732,3435.8882840718597,2486.979053257316,3013.9916945955097
2016-03-31,2753.6725615780583,2982.441266283421,1712.8247024950842,3438.8088199520157,2460.832309997564,3042.993645990663
2016-04-01,2747.327394430243,2978.4584520793824,1748.3235053163348,3377.9559464345525,2468.783624500977,3040.5038888602235
2016-04-04,2771.573290746293,2952.450407969916,1741.7367526495082,3311.5481899773986,2468.3227665145387,3008.7553254553764
2016-04-05,2790.7692301549346,2957.0633164746396,1742.2347189042616,3294.983006690916,2487.1778847401556,3061.304964662919
2016-04-06,2830.8638023423127,2967.0155225541002,1721.8284641910968,3332.3779598060755,2511.1276385214364,3056.439974655797
2016-04-07,2820.8296747130184,2932.511749172747,1733.7278278351084,3361.27435671413,2504.1186266366008,3044.389696289574
2016-04-08,2828.8045812357373,2944.6250348558865,1741.9974838019161,3394.6507812668387,2514.831897834649,2993.9187499532236
2016-04-11,2846.8535988675712,2942.3775715588004,1769.3003236540872,3363.823570833684,2507.0390625507093,3006.4156031296206
2016-04-12,2873.941927359244,2888.5664582010754,1790.3655903572176,3420.835302380835,2524.9048124512883,3013.266116584508
2016-04-13,2909.3883174038738,2865.9961380280442,1798.0717563571634,3390.5309498685324,2532.7934470235746,2969.9926787807526
2016-04-14,2897.7995216143863,2856.4080071082294,1791.0410458225049,3400.4272992899714,2518.995322243664,2985.802889508373
2016-04-15,2880.8436109211766,2912.5873980868405,1796.1233991218287,3402.764909064277,2503.1639149497482,2973.2895376434894
2016-04-18,2922.3060574629553,2931.1023799527256,1795.5508285610335,3399.541181016603,2511.870000567818,3055.63331482137
2016-04-19,2865.090140077669,2894.278688262973,1814.0911565166464,3447.738689210575,2543.0514506719014,3040.6549597410676
2016-04-20,2912.342410828616,2910.6384838654094,1830.516685945242,3426.159266138744,2567.9862216959896,3029.8307272377638
2016-04-21,2905.845600152964,2867.9086146565037,1826.541357748615,3382.6347248776565,2545.80488906726,3005.727499296739
2016-04-22,2908.016790252072,2901.2329067640085,1801.285534083751,3385.9928804356045,2526.493369030982,3046.519951372157
2016-04-25,2890.480650483543,2889.8656003258748,1826.732338810479,3375.1403807310967,2511.0523872303843,3037.57961403755
2016-04-26,2891.3811254858874,2889.452708470465,1838.8111052497293,3491.8099223848963,2498.0648646832847,3017.9700466509207
2016-04-27,2930.429790509293,2930.054659088843,1834.3959574644516,3518.2041196940336,2454.6665118681917,3041.701439231355
2016-04-28,2955.3465359681377,2894.6669085636654,1845.811153879151,3506.5965956873765,2476.00876321848,3002.130731820919
2016-04-29,2972.2549747051976,2856.524630261142,1848.6593386220895,3472.348804314415,2466.688107396247,3023.282380683941
2016-05-02,2977.2586811971228,2842.1241702094894,1874.5052982079962,3409.818251599793,2480.046417328627,3079.541852184696
2016-05-03,2936.5861558383262,2873.8957729718672,1839.821761697495,3377.571066873001,2474.187194351817,3099.4391192160588
2016-05-04,2914.132870876525,2832.5170142559386,1833.9774010712981,3384.1395533568334,2475.58674308251,3121.675432004568
2016-05-05,2906.450001114966,2754.5492621692515,1864.7628032364837,3435.134752187233,2460.593937380519,3151.319478204898
2016-05-06,2922.0652748632087,2744.3141133975787,1876.749213558639,3476.4001828700452,2461.8569248411245,3207.7058593580814
2016-05-09,2926.4268935658806,2761.6404246911443,1911.5107178420417,3487.1320769776685,2442.3680395744873,3249.069426127356
2016-05-10,2957.5389578004792,2796.9866364611103,1889.6780213643947,3478.6398542776665,2443.8040989216106,3265.942074424226
2016-05-11,2973.9026968386843,2786.26020095063,1911.4444358694013,3490.7620101796083,2481.362550992222,3298.0643475480683
2016-05-12,2977.88878732666,2777.017019224509,1932.315679601871,3475.439209012083,2496.257917609857,3271.473709332596
2016-05-13,3048.0320343260746,2811.274535237624,1901.3595797012483,3537.9300975366286,2505.5130333648685,3299.477566326275
2016-05-16,3062.84413314195,2760.952376819682,1897.2569622379544,3534.0574535502365,2474.4443870442265,3268.930128115608
2016-05-17,3052.0570464699235,2752.4273731409403,1896.7489009314586,3533.824648138308,2490.454209944467,3259.5394057601275
2016-05-18,3111.258940412359,2759.864276310953,1867.543035025407,3458.3403172012154,2508.988763937155,3161.662226439757
2016-05-19,3151.089316157987,2774.4641907035198,1863.9048253569188,3454.3409144175484,2517.721435013543,3176.8767570994637
2016-05-20,3210.8306889738114,2762.534033691025,1881.667675062974,3485.9927720594656,2525.125816858418,3158.9571417849274
2016-05-23,3209.8319191034107,2765.690689363444,1875.8138558427477,3451.5547569075593,2523.6017636766314,3196.5794012779106
2016-05-24,3243.7326072145497,2699.079444649083,1881.85351751946,3428.3990368938685,2542.005000683542,3211.604442908658
2016-05-25,3199.1964438628715,2683.468234826746,1888.0491163541928,3458.3141934671576,2579.547079709665,3250.270687899776
